car_id,lane,change_in_velocity,initial_velocity,final_velocity,ahead_distance,label,time_to_destination
120,2,0.0,5.0,5.0,146,Maintain,1.466000000000001
121,2,-0.10000000000000009,1.4000000000000001,1.5000000000000002,92,Accelerate,1.1930000000000014
122,2,0.0,0.1,0.1,18,Maintain,0.8520000000000003
123,1,0.0,5.0,5.0,20,Maintain,0.8360000000000021
124,1,0.0,5.0,5.0,38,Maintain,0.6320000000000014
125,0,-0.10000000000000009,3.6428600000000015,3.7428600000000016,49,Accelerate,0.5289999999999999
126,2,0.0,0.1,0.1,1,Maintain,0.49599999999999866
127,0,0.0,0.7916549999999992,0.7916549999999992,22,Maintain,0.2240000000000002
128,1,0.0,5.0,5.0,33,Maintain,0.20600000000000307
129,2,0.0,5.0,5.0,34,Maintain,0.12199999999999989
111,0,0.0,0.1,0.1,24,Maintain,2.794999999999998
113,2,0.0,5.0,5.0,190,Maintain,2.725999999999999
114,0,-0.09999999999999998,0.4,0.5,150,Accelerate,2.5569999999999986
115,1,0.0,5.0,5.0,124,Maintain,2.437999999999999
116,0,0.0,5.0,5.0,81,Maintain,2.233999999999998
117,1,-0.09999999999999964,4.899999999999999,4.999999999999998,127,Accelerate,2.216000000000001
118,0,0.0,5.0,5.0,125,Maintain,1.9420000000000002
119,1,0.0,3.1899150000000005,3.1899150000000005,22,Maintain,1.9259999999999984
120,2,0.0,5.0,5.0,146,Maintain,1.4830000000000005
121,2,-0.10000000000000009,1.5000000000000002,1.6000000000000003,96,Accelerate,1.2100000000000009
122,2,0.0,0.1,0.1,19,Maintain,0.870000000000001
123,1,0.02287999999999979,5.0,4.97712,18,Slow down,0.8540000000000028
124,1,0.0,5.0,5.0,38,Maintain,0.6500000000000021
125,0,-0.10000000000000009,3.7428600000000016,3.8428600000000017,50,Accelerate,0.5470000000000006
126,2,0.0,0.1,0.1,1,Maintain,0.5139999999999993
127,0,0.0,0.7916549999999992,0.7916549999999992,25,Maintain,0.24099999999999966
128,1,0.0,5.0,5.0,33,Maintain,0.22300000000000253
129,2,0.0,5.0,5.0,29,Maintain,0.13899999999999935
111,0,0.0,0.1,0.1,27,Maintain,2.8119999999999976
113,2,0.0,5.0,5.0,190,Maintain,2.7429999999999986
114,0,-0.09999999999999998,0.5,0.6,150,Accelerate,2.573999999999998
115,1,0.0,5.0,5.0,123,Maintain,2.4549999999999983
116,0,0.0,5.0,5.0,76,Maintain,2.2509999999999977
117,1,-1.7763568394002505e-15,4.999999999999998,5.0,127,Accelerate,2.2330000000000005
118,0,0.0,5.0,5.0,125,Maintain,1.9589999999999996
119,1,0.0,3.1899150000000005,3.1899150000000005,24,Maintain,1.9429999999999978
120,2,0.0,5.0,5.0,146,Maintain,1.5
121,2,-0.10000000000000009,1.6000000000000003,1.7000000000000004,99,Accelerate,1.2270000000000003
122,2,0.0,0.1,0.1,21,Maintain,0.8859999999999992
123,1,3.0876799999999998,4.97712,1.8894400000000002,16,Slow down,0.870000000000001
124,1,0.0,5.0,5.0,38,Maintain,0.6660000000000004
125,0,-0.10000000000000009,3.8428600000000017,3.942860000000002,51,Accelerate,0.5629999999999988
126,2,0.0,0.1,0.1,1,Maintain,0.5299999999999976
127,0,0.0,0.7916549999999992,0.7916549999999992,28,Maintain,0.2569999999999979
128,1,0.0,5.0,5.0,33,Maintain,0.23900000000000077
129,2,0.0,5.0,5.0,24,Maintain,0.15499999999999758
111,0,0.0,0.1,0.1,30,Maintain,2.828999999999997
113,2,0.0,5.0,5.0,190,Maintain,2.759999999999998
114,0,-0.09999999999999998,0.6,0.7,149,Accelerate,2.5909999999999975
115,1,0.0,5.0,5.0,122,Maintain,2.4719999999999978
116,0,0.0,5.0,5.0,72,Maintain,2.267999999999997
117,1,0.0,5.0,5.0,127,Maintain,2.25
118,0,0.0,5.0,5.0,125,Maintain,1.975999999999999
119,1,0.0,3.1899150000000005,3.1899150000000005,26,Maintain,1.9599999999999973
120,2,0.0,5.0,5.0,146,Maintain,1.5169999999999995
121,2,-0.10000000000000009,1.7000000000000004,1.8000000000000005,102,Accelerate,1.2439999999999998
122,2,0.0,0.1,0.1,23,Maintain,0.9029999999999987
123,1,0.05035499999999993,1.8894400000000002,1.8390850000000003,17,Slow down,0.8870000000000005
124,1,0.0,5.0,5.0,35,Maintain,0.6829999999999998
125,0,-0.10000000000000009,3.942860000000002,4.042860000000002,52,Accelerate,0.5799999999999983
126,2,0.0,0.1,0.1,1,Maintain,0.546999999999997
127,0,-0.09999999999999998,0.7916549999999992,0.8916549999999992,31,Accelerate,0.27399999999999736
128,1,0.0,5.0,5.0,33,Maintain,0.2560000000000002
129,2,0.005855000000000388,5.0,4.994145,19,Slow down,0.17199999999999704
111,0,-0.1,0.1,0.2,33,Accelerate,2.846
113,2,0.0,5.0,5.0,190,Maintain,2.777000000000001
114,0,-0.09999999999999998,0.7,0.7999999999999999,148,Accelerate,2.6080000000000005
115,1,0.0,5.0,5.0,121,Maintain,2.4890000000000008
116,0,0.0,5.0,5.0,68,Maintain,2.285
117,1,0.0,5.0,5.0,127,Maintain,2.267000000000003
118,0,0.0,5.0,5.0,125,Maintain,1.993000000000002
119,1,0.0,3.1899150000000005,3.1899150000000005,28,Maintain,1.9770000000000003
120,2,0.0,5.0,5.0,146,Maintain,1.5340000000000025
121,2,-0.10000000000000009,1.8000000000000005,1.9000000000000006,105,Accelerate,1.2610000000000028
122,2,0.0,0.1,0.1,25,Maintain,0.9200000000000017
123,1,0.02288000000000001,1.8390850000000003,1.8162050000000003,18,Slow down,0.9040000000000035
124,1,0.0,5.0,5.0,32,Maintain,0.7000000000000028
125,0,-0.09999999999999964,4.042860000000002,4.1428600000000015,53,Accelerate,0.5970000000000013
126,2,0.0,0.1,0.1,1,Maintain,0.5640000000000001
127,0,-0.09999999999999998,0.8916549999999992,0.9916549999999992,34,Accelerate,0.29100000000000037
128,1,0.0,5.0,5.0,33,Maintain,0.27300000000000324
129,2,0.19008000000000003,4.994145,4.804065,14,Slow down,0.18900000000000006
111,0,-0.10000000000000003,0.2,0.30000000000000004,37,Accelerate,2.863999999999997
113,2,0.0,5.0,5.0,190,Maintain,2.794999999999998
114,0,-0.09999999999999998,0.7999999999999999,0.8999999999999999,147,Accelerate,2.6259999999999977
115,1,0.0,5.0,5.0,120,Maintain,2.506999999999998
116,0,0.0,5.0,5.0,64,Maintain,2.3029999999999973
117,1,0.0,5.0,5.0,127,Maintain,2.285
118,0,0.0,5.0,5.0,125,Maintain,2.0109999999999992
119,1,0.0,3.1899150000000005,3.1899150000000005,30,Maintain,1.9949999999999974
120,2,0.0,5.0,5.0,146,Maintain,1.5519999999999996
121,2,-0.09999999999999987,1.9000000000000006,2.0000000000000004,108,Accelerate,1.279
122,2,0.0,0.1,0.1,27,Maintain,0.9379999999999988
123,1,0.005854999999999944,1.8162050000000003,1.8103500000000003,19,Slow down,0.9220000000000006
124,1,0.0,5.0,5.0,29,Maintain,0.718
125,0,-0.09999999999999964,4.1428600000000015,4.242860000000001,54,Accelerate,0.6149999999999984
126,2,0.0,0.1,0.1,1,Maintain,0.5819999999999972
127,0,-0.09999999999999998,0.9916549999999992,1.0916549999999992,37,Accelerate,0.3089999999999975
128,1,0.0,5.0,5.0,33,Maintain,0.29100000000000037
129,2,0.5995550000000005,4.804065,4.204509999999999,9,Slow down,0.2069999999999972
111,0,-0.09999999999999998,0.30000000000000004,0.4,41,Accelerate,2.879999999999999
113,2,0.0,5.0,5.0,190,Maintain,2.811
114,0,-0.09999999999999998,0.8999999999999999,0.9999999999999999,146,Accelerate,2.6419999999999995
115,1,0.0,5.0,5.0,119,Maintain,2.5229999999999997
116,0,0.0,5.0,5.0,60,Maintain,2.318999999999999
117,1,0.0,5.0,5.0,127,Maintain,2.301000000000002
118,0,0.0,5.0,5.0,125,Maintain,2.027000000000001
119,1,-0.10000000000000009,3.1899150000000005,3.2899150000000006,32,Accelerate,2.0109999999999992
120,2,0.0,5.0,5.0,146,Maintain,1.5680000000000014
121,2,-0.10000000000000009,2.0000000000000004,2.1000000000000005,111,Accelerate,1.2950000000000017
122,2,0.0,0.1,0.1,29,Maintain,0.9540000000000006
123,1,0.0,1.8103500000000003,1.8103500000000003,20,Maintain,0.9380000000000024
124,1,0.0,5.0,5.0,26,Maintain,0.7340000000000018
125,0,-0.09999999999999964,4.242860000000001,4.342860000000001,55,Accelerate,0.6310000000000002
126,2,0.0,0.1,0.1,1,Maintain,0.597999999999999
127,0,-0.10000000000000009,1.0916549999999992,1.1916549999999992,40,Accelerate,0.3249999999999993
128,1,0.0,5.0,5.0,33,Maintain,0.30700000000000216
129,2,1.0968749999999998,4.204509999999999,3.1076349999999993,5,Slow down,0.22299999999999898
111,0,-0.09999999999999998,0.4,0.5,45,Accelerate,2.8969999999999985
113,2,0.0,5.0,5.0,190,Maintain,2.8279999999999994
114,0,-0.09999999999999998,0.9999999999999999,1.0999999999999999,145,Accelerate,2.658999999999999
115,1,0.0,5.0,5.0,118,Maintain,2.539999999999999
116,0,0.0,5.0,5.0,56,Maintain,2.3359999999999985
117,1,0.0,5.0,5.0,127,Maintain,2.3180000000000014
118,0,0.0,5.0,5.0,125,Maintain,2.0440000000000005
119,1,-0.10000000000000009,3.2899150000000006,3.3899150000000007,34,Accelerate,2.0279999999999987
120,2,0.0,5.0,5.0,146,Maintain,1.5850000000000009
121,2,-0.10000000000000009,2.1000000000000005,2.2000000000000006,114,Accelerate,1.3120000000000012
122,2,-0.1,0.1,0.2,31,Accelerate,0.9710000000000001
123,1,0.0,1.8103500000000003,1.8103500000000003,21,Maintain,0.9550000000000018
124,1,0.0,5.0,5.0,23,Maintain,0.7510000000000012
125,0,-0.09999999999999964,4.342860000000001,4.4428600000000005,56,Accelerate,0.6479999999999997
126,2,0.0,0.1,0.1,1,Maintain,0.6149999999999984
127,0,-0.10000000000000009,1.1916549999999992,1.2916549999999993,43,Accelerate,0.34199999999999875
128,1,0.0,5.0,5.0,33,Maintain,0.3240000000000016
129,2,1.5940800000000002,3.1076349999999993,1.513554999999999,2,Slow down,0.23999999999999844
130,1,0.0,5.0,5.0,40,Maintain,0.01600000000000179
111,0,-0.09999999999999998,0.5,0.6,49,Accelerate,2.913999999999998
113,2,0.0,5.0,5.0,190,Maintain,2.844999999999999
114,0,-0.10000000000000009,1.0999999999999999,1.2,144,Accelerate,2.6759999999999984
115,1,0.0,5.0,5.0,118,Maintain,2.5569999999999986
116,0,0.0,5.0,5.0,52,Maintain,2.352999999999998
117,1,0.0,5.0,5.0,127,Maintain,2.335000000000001
118,0,0.0,5.0,5.0,125,Maintain,2.061
119,1,-0.10000000000000009,3.3899150000000007,3.4899150000000008,36,Accelerate,2.044999999999998
120,2,0.0,5.0,5.0,146,Maintain,1.6020000000000003
121,2,-0.10000000000000009,2.2000000000000006,2.3000000000000007,117,Accelerate,1.3290000000000006
122,2,-0.10000000000000003,0.2,0.30000000000000004,33,Accelerate,0.9879999999999995
123,1,0.0,1.8103500000000003,1.8103500000000003,22,Maintain,0.9720000000000013
124,1,0.0,5.0,5.0,20,Maintain,0.7680000000000007
125,0,-0.09999999999999964,4.4428600000000005,4.54286,57,Accelerate,0.6649999999999991
126,2,0.0,0.1,0.1,1,Maintain,0.6319999999999979
127,0,-0.10000000000000009,1.2916549999999993,1.3916549999999994,46,Accelerate,0.3589999999999982
128,1,2.9,5.0,2.1,33,Slow down,0.3410000000000011
129,2,1.413554999999999,1.513554999999999,0.1,0,Slow down,0.2569999999999979
130,1,0.0,5.0,5.0,40,Maintain,0.03300000000000125
111,0,-0.09999999999999998,0.6,0.7,52,Accelerate,2.9319999999999986
113,2,0.0,5.0,5.0,190,Maintain,2.8629999999999995
114,0,-0.10000000000000009,1.2,1.3,144,Accelerate,2.693999999999999
115,1,0.0,5.0,5.0,118,Maintain,2.5749999999999993
116,0,0.0,5.0,5.0,48,Maintain,2.3709999999999987
117,1,0.0,5.0,5.0,127,Maintain,2.3530000000000015
118,0,0.0,5.0,5.0,125,Maintain,2.0790000000000006
119,1,-0.10000000000000009,3.4899150000000008,3.589915000000001,38,Accelerate,2.062999999999999
120,2,0.0,5.0,5.0,146,Maintain,1.620000000000001
121,2,-0.10000000000000009,2.3000000000000007,2.400000000000001,120,Accelerate,1.3470000000000013
122,2,-0.09999999999999998,0.30000000000000004,0.4,35,Accelerate,1.0060000000000002
123,1,0.0,1.8103500000000003,1.8103500000000003,23,Maintain,0.990000000000002
124,1,0.050354999999999706,5.0,4.949645,17,Slow down,0.7860000000000014
125,0,-0.09999999999999964,4.54286,4.64286,57,Accelerate,0.6829999999999998
126,2,0.0,0.1,0.1,1,Maintain,0.6499999999999986
127,0,-0.10000000000000009,1.3916549999999994,1.4916549999999995,50,Accelerate,0.3769999999999989
128,1,-0.10000000000000009,2.1,2.2,36,Accelerate,0.35900000000000176
129,2,0.0,0.1,0.1,0,Maintain,0.2749999999999986
130,1,0.0,5.0,5.0,37,Maintain,0.05100000000000193
131,2,0.19008000000000003,5.0,4.80992,14,Slow down,0.018000000000000682
111,0,-0.09999999999999998,0.7,0.7999999999999999,55,Accelerate,2.947999999999997
113,2,0.0,5.0,5.0,190,Maintain,2.878999999999998
114,0,-0.10000000000000009,1.3,1.4000000000000001,144,Accelerate,2.7099999999999973
115,1,0.0,5.0,5.0,118,Maintain,2.5909999999999975
116,0,0.0,5.0,5.0,44,Maintain,2.386999999999997
117,1,0.0,5.0,5.0,127,Maintain,2.3689999999999998
118,0,0.0,5.0,5.0,125,Maintain,2.094999999999999
119,1,-0.10000000000000009,3.589915000000001,3.689915000000001,39,Accelerate,2.078999999999997
120,2,0.0,5.0,5.0,146,Maintain,1.6359999999999992
121,2,-0.10000000000000009,2.400000000000001,2.500000000000001,123,Accelerate,1.3629999999999995
122,2,-0.09999999999999998,0.4,0.5,37,Accelerate,1.0219999999999985
123,1,0.0,1.8103500000000003,1.8103500000000003,25,Maintain,1.0060000000000002
124,1,0.19008000000000003,4.949645,4.759565,14,Slow down,0.8019999999999996
125,0,-0.09999999999999964,4.64286,4.742859999999999,57,Accelerate,0.6989999999999981
126,2,0.0,0.1,0.1,1,Maintain,0.6659999999999968
127,0,-0.10000000000000009,1.4916549999999995,1.5916549999999996,54,Accelerate,0.39299999999999713
128,1,-0.10000000000000009,2.2,2.3000000000000003,39,Accelerate,0.375
129,2,0.0,0.1,0.1,0,Maintain,0.2909999999999968
130,1,0.0,5.0,5.0,34,Maintain,0.06700000000000017
131,2,0.5995550000000005,4.80992,4.2103649999999995,9,Slow down,0.03399999999999892
111,0,-0.09999999999999998,0.7999999999999999,0.8999999999999999,58,Accelerate,2.9659999999999975
113,2,0.0,5.0,5.0,190,Maintain,2.8969999999999985
114,0,-0.10000000000000009,1.4000000000000001,1.5000000000000002,144,Accelerate,2.727999999999998
115,1,0.0,5.0,5.0,118,Maintain,2.608999999999998
116,0,0.0,5.0,5.0,40,Maintain,2.4049999999999976
117,1,0.0,5.0,5.0,127,Maintain,2.3870000000000005
118,0,0.0,5.0,5.0,125,Maintain,2.1129999999999995
119,1,-0.10000000000000009,3.689915000000001,3.789915000000001,40,Accelerate,2.0969999999999978
120,2,0.0,5.0,5.0,146,Maintain,1.654
121,2,-0.10000000000000009,2.500000000000001,2.600000000000001,126,Accelerate,1.3810000000000002
122,2,-0.09999999999999998,0.5,0.6,39,Accelerate,1.0399999999999991
123,1,0.0,1.8103500000000003,1.8103500000000003,27,Maintain,1.024000000000001
124,1,0.40945500000000035,4.759565,4.35011,11,Slow down,0.8200000000000003
125,0,-0.09999999999999964,4.742859999999999,4.842859999999999,57,Accelerate,0.7169999999999987
126,2,0.0,0.1,0.1,1,Maintain,0.6839999999999975
127,0,-0.10000000000000009,1.5916549999999996,1.6916549999999997,57,Accelerate,0.4109999999999978
128,1,-0.10000000000000009,2.3000000000000003,2.4000000000000004,42,Accelerate,0.3930000000000007
129,2,0.0,0.1,0.1,0,Maintain,0.3089999999999975
130,1,0.0,5.0,5.0,31,Maintain,0.08500000000000085
131,2,1.0968749999999998,4.2103649999999995,3.1134899999999996,5,Slow down,0.0519999999999996
111,0,-0.09999999999999998,0.8999999999999999,0.9999999999999999,61,Accelerate,2.982999999999997
113,2,0.0,5.0,5.0,190,Maintain,2.913999999999998
114,0,-0.10000000000000009,1.5000000000000002,1.6000000000000003,144,Accelerate,2.7449999999999974
115,1,0.0,5.0,5.0,118,Maintain,2.6259999999999977
116,0,0.0,5.0,5.0,36,Maintain,2.421999999999997
117,1,0.0,5.0,5.0,127,Maintain,2.404
118,0,0.0,5.0,5.0,125,Maintain,2.129999999999999
119,1,-0.10000000000000009,3.789915000000001,3.889915000000001,41,Accelerate,2.113999999999997
120,2,0.0,5.0,5.0,146,Maintain,1.6709999999999994
121,2,-0.10000000000000009,2.600000000000001,2.700000000000001,128,Accelerate,1.3979999999999997
122,2,-0.09999999999999998,0.6,0.7,41,Accelerate,1.0569999999999986
123,1,0.0,1.8103500000000003,1.8103500000000003,29,Maintain,1.0410000000000004
124,1,0.5995550000000001,4.35011,3.750555,9,Slow down,0.8369999999999997
125,0,-0.09999999999999964,4.842859999999999,4.942859999999999,57,Accelerate,0.7339999999999982
126,2,0.0,0.1,0.1,2,Maintain,0.700999999999997
127,0,-0.10000000000000009,1.6916549999999997,1.7916549999999998,60,Accelerate,0.42799999999999727
128,1,-0.10000000000000009,2.4000000000000004,2.5000000000000004,44,Accelerate,0.41000000000000014
129,2,0.0,0.1,0.1,0,Maintain,0.32599999999999696
130,1,0.0,5.0,5.0,28,Maintain,0.10300000000000153
131,2,1.5940800000000002,3.1134899999999996,1.5194099999999995,2,Slow down,0.07000000000000028
111,0,-0.09999999999999998,0.9999999999999999,1.0999999999999999,64,Accelerate,3.0
113,2,0.0,5.0,5.0,190,Maintain,2.931000000000001
114,0,1.4000000000000004,1.6000000000000003,0.2,143,Slow down,2.7620000000000005
115,1,0.0,5.0,5.0,118,Maintain,2.6430000000000007
116,0,0.0,5.0,5.0,33,Maintain,2.439
117,1,0.0,5.0,5.0,127,Maintain,2.421000000000003
118,0,0.0,5.0,5.0,125,Maintain,2.147000000000002
119,1,-0.10000000000000009,3.889915000000001,3.989915000000001,42,Accelerate,2.1310000000000002
120,2,0.0,5.0,5.0,146,Maintain,1.6880000000000024
121,2,-0.10000000000000009,2.700000000000001,2.800000000000001,130,Accelerate,1.4150000000000027
122,2,-0.09999999999999998,0.7,0.7999999999999999,43,Accelerate,1.0740000000000016
123,1,-0.10000000000000009,1.8103500000000003,1.9103500000000004,31,Accelerate,1.0580000000000034
124,1,0.8272550000000001,3.750555,2.9233,7,Slow down,0.8540000000000028
125,0,-0.0571400000000013,4.942859999999999,5.0,57,Accelerate,0.7510000000000012
126,2,0.0,0.1,0.1,3,Maintain,0.718
127,0,-0.10000000000000009,1.7916549999999998,1.8916549999999999,63,Accelerate,0.4450000000000003
128,1,-0.10000000000000009,2.5000000000000004,2.6000000000000005,46,Accelerate,0.42700000000000315
129,2,0.0,0.1,0.1,0,Maintain,0.34299999999999997
130,1,0.0,5.0,5.0,25,Maintain,0.11900000000000333
131,2,1.4194099999999994,1.5194099999999995,0.1,0,Slow down,0.08600000000000207
111,0,-0.10000000000000009,1.0999999999999999,1.2,67,Accelerate,3.0159999999999982
113,2,0.0,5.0,5.0,190,Maintain,2.9480000000000004
114,0,-0.10000000000000003,0.2,0.30000000000000004,144,Accelerate,2.779
115,1,0.0,5.0,5.0,118,Maintain,2.66
116,0,0.0,5.0,5.0,28,Maintain,2.4559999999999995
117,1,0.0,5.0,5.0,127,Maintain,2.4380000000000024
118,0,0.0,5.0,5.0,125,Maintain,2.1640000000000015
119,1,-0.10000000000000009,3.989915000000001,4.089915000000001,43,Accelerate,2.1479999999999997
120,2,0.0,5.0,5.0,146,Maintain,1.7050000000000018
121,2,-0.10000000000000009,2.800000000000001,2.9000000000000012,132,Accelerate,1.4320000000000022
122,2,-0.09999999999999998,0.7999999999999999,0.8999999999999999,45,Accelerate,1.091000000000001
123,1,-0.09999999999999987,1.9103500000000004,2.0103500000000003,33,Accelerate,1.0750000000000028
124,1,0.95648,2.9233,1.9668199999999998,6,Slow down,0.8710000000000022
125,0,0.0,5.0,5.0,57,Maintain,0.7680000000000007
126,2,0.0,0.1,0.1,4,Maintain,0.7349999999999994
127,0,-0.10000000000000009,1.8916549999999999,1.991655,66,Accelerate,0.46199999999999974
128,1,-0.10000000000000009,2.6000000000000005,2.7000000000000006,46,Accelerate,0.4440000000000026
129,2,0.0,0.1,0.1,0,Maintain,0.35999999999999943
130,1,0.0,5.0,5.0,23,Maintain,0.13600000000000279
131,2,0.0,0.1,0.1,0,Maintain,0.10300000000000153
111,0,-0.10000000000000009,1.2,1.3,71,Accelerate,3.032
113,2,0.0,5.0,5.0,190,Maintain,2.9639999999999986
114,0,-0.09999999999999998,0.30000000000000004,0.4,145,Accelerate,2.794999999999998
115,1,0.0,5.0,5.0,118,Maintain,2.6759999999999984
116,0,0.0,5.0,5.0,23,Maintain,2.4719999999999978
117,1,0.0,5.0,5.0,127,Maintain,2.4540000000000006
118,0,0.0,5.0,5.0,125,Maintain,2.1799999999999997
119,1,-0.09999999999999964,4.089915000000001,4.189915000000001,44,Accelerate,2.163999999999998
120,2,0.0,5.0,5.0,146,Maintain,1.721
121,2,-0.10000000000000009,2.9000000000000012,3.0000000000000013,134,Accelerate,1.4480000000000004
122,2,-0.09999999999999998,0.8999999999999999,0.9999999999999999,47,Accelerate,1.1069999999999993
123,1,-0.10000000000000009,2.0103500000000003,2.1103500000000004,35,Accelerate,1.091000000000001
124,1,0.95648,1.9668199999999998,1.0103399999999998,6,Slow down,0.8870000000000005
125,0,0.0,5.0,5.0,57,Maintain,0.7839999999999989
126,2,0.0,0.1,0.1,5,Maintain,0.7509999999999977
127,0,-0.09999999999999987,1.991655,2.091655,69,Accelerate,0.477999999999998
128,1,-0.10000000000000009,2.7000000000000006,2.8000000000000007,45,Accelerate,0.46000000000000085
129,2,0.0,0.1,0.1,0,Maintain,0.37599999999999767
130,1,0.0,5.0,5.0,21,Maintain,0.15200000000000102
131,2,0.0,0.1,0.1,0,Maintain,0.11899999999999977
132,0,1.788755,5.0,3.211245,1,Slow down,0.015999999999998238
111,0,-0.10000000000000009,1.3,1.4000000000000001,75,Accelerate,3.0489999999999995
113,2,0.0,5.0,5.0,190,Maintain,2.9800000000000004
114,0,-0.09999999999999998,0.4,0.5,146,Accelerate,2.811
115,1,0.0,5.0,5.0,118,Maintain,2.692
116,0,0.02287999999999979,5.0,4.97712,18,Slow down,2.4879999999999995
117,1,0.0,5.0,5.0,127,Maintain,2.4700000000000024
118,0,0.0,5.0,5.0,125,Maintain,2.1960000000000015
119,1,-0.09999999999999964,4.189915000000001,4.289915000000001,45,Accelerate,2.1799999999999997
120,2,0.0,5.0,5.0,146,Maintain,1.7370000000000019
121,2,-0.10000000000000009,3.0000000000000013,3.1000000000000014,136,Accelerate,1.4640000000000022
122,2,-0.09999999999999998,0.9999999999999999,1.0999999999999999,49,Accelerate,1.123000000000001
123,1,-0.10000000000000009,2.1103500000000004,2.2103500000000005,37,Accelerate,1.1070000000000029
124,1,0.827255,1.0103399999999998,0.18308499999999983,7,Slow down,0.9030000000000022
125,0,0.0,5.0,5.0,57,Maintain,0.8000000000000007
126,2,0.0,0.1,0.1,6,Maintain,0.7669999999999995
127,0,-0.10000000000000009,2.091655,2.191655,72,Accelerate,0.4939999999999998
128,1,-0.10000000000000009,2.8000000000000007,2.900000000000001,43,Accelerate,0.47600000000000264
129,2,0.0,0.1,0.1,0,Maintain,0.39199999999999946
130,1,0.005855000000000388,5.0,4.994145,19,Slow down,0.1680000000000028
131,2,0.0,0.1,0.1,0,Maintain,0.13500000000000156
132,0,2.0,3.211245,1.211245,0,Slow down,0.03200000000000003
111,0,-0.10000000000000009,1.4000000000000001,1.5000000000000002,79,Accelerate,3.0669999999999966
113,2,0.0,5.0,5.0,190,Maintain,2.9979999999999976
114,0,-0.09999999999999998,0.5,0.6,147,Accelerate,2.828999999999997
115,1,0.0,5.0,5.0,118,Maintain,2.7099999999999973
116,0,0.25455499999999986,4.97712,4.722565,13,Slow down,2.5059999999999967
117,1,0.0,5.0,5.0,127,Maintain,2.4879999999999995
118,0,0.0,5.0,5.0,125,Maintain,2.2139999999999986
119,1,-0.09999999999999964,4.289915000000001,4.389915,46,Accelerate,2.197999999999997
120,2,0.0,5.0,5.0,146,Maintain,1.754999999999999
121,2,-0.10000000000000009,3.1000000000000014,3.2000000000000015,138,Accelerate,1.4819999999999993
122,2,-0.10000000000000009,1.0999999999999999,1.2,51,Accelerate,1.1409999999999982
123,1,-0.10000000000000009,2.2103500000000005,2.3103500000000006,39,Accelerate,1.125
124,1,0.08308499999999983,0.18308499999999983,0.1,9,Slow down,0.9209999999999994
125,0,0.0,5.0,5.0,57,Maintain,0.8179999999999978
126,2,0.0,0.1,0.1,7,Maintain,0.7849999999999966
127,0,-0.10000000000000009,2.191655,2.291655,75,Accelerate,0.5119999999999969
128,1,-0.10000000000000009,2.900000000000001,3.000000000000001,40,Accelerate,0.4939999999999998
129,2,0.0,0.1,0.1,0,Maintain,0.4099999999999966
130,1,0.050354999999999706,4.994145,4.94379,17,Slow down,0.18599999999999994
131,2,0.0,0.1,0.1,0,Maintain,0.1529999999999987
132,0,1.1112449999999998,1.211245,0.1,1,Slow down,0.04999999999999716
111,0,-0.10000000000000009,1.5000000000000002,1.6000000000000003,83,Accelerate,3.0839999999999996
113,2,0.0,5.0,5.0,190,Maintain,3.0150000000000006
114,0,-0.09999999999999998,0.6,0.7,147,Accelerate,2.846
115,1,0.0,5.0,5.0,118,Maintain,2.7270000000000003
116,0,0.5995549999999996,4.722565,4.123010000000001,9,Slow down,2.5229999999999997
117,1,0.0,5.0,5.0,127,Maintain,2.5050000000000026
118,0,0.0,5.0,5.0,125,Maintain,2.2310000000000016
119,1,-0.09999999999999964,4.389915,4.489915,47,Accelerate,2.215
120,2,0.0,5.0,5.0,146,Maintain,1.772000000000002
121,2,-0.10000000000000009,3.2000000000000015,3.3000000000000016,140,Accelerate,1.4990000000000023
122,2,-0.10000000000000009,1.2,1.3,53,Accelerate,1.1580000000000013
123,1,-0.10000000000000009,2.3103500000000006,2.4103500000000007,41,Accelerate,1.142000000000003
124,1,0.0,0.1,0.1,11,Maintain,0.9380000000000024
125,0,0.0,5.0,5.0,57,Maintain,0.8350000000000009
126,2,0.0,0.1,0.1,8,Maintain,0.8019999999999996
127,0,-0.10000000000000009,2.291655,2.391655,78,Accelerate,0.5289999999999999
128,1,-0.10000000000000009,3.000000000000001,3.100000000000001,37,Accelerate,0.5110000000000028
129,2,0.0,0.1,0.1,0,Maintain,0.4269999999999996
130,1,0.13437500000000036,4.94379,4.8094149999999996,15,Slow down,0.20300000000000296
131,2,0.0,0.1,0.1,0,Maintain,0.1700000000000017
132,0,0.0,0.1,0.1,3,Maintain,0.06700000000000017
111,0,-0.10000000000000009,1.6000000000000003,1.7000000000000004,86,Accelerate,3.099999999999998
113,2,0.0,5.0,5.0,190,Maintain,3.032
114,0,-0.09999999999999998,0.7,0.7999999999999999,148,Accelerate,2.8629999999999995
115,1,0.0,5.0,5.0,118,Maintain,2.7439999999999998
116,0,0.95648,4.123010000000001,3.1665300000000007,6,Slow down,2.539999999999999
117,1,0.0,5.0,5.0,127,Maintain,2.522000000000002
118,0,0.0,5.0,5.0,124,Maintain,2.248000000000001
119,1,-0.09999999999999964,4.489915,4.5899149999999995,48,Accelerate,2.2319999999999993
120,2,0.0,5.0,5.0,146,Maintain,1.7890000000000015
121,2,-0.10000000000000009,3.3000000000000016,3.4000000000000017,142,Accelerate,1.5160000000000018
122,2,-0.10000000000000009,1.3,1.4000000000000001,55,Accelerate,1.1750000000000007
